Date,Close,High,Low,Open,Volume,return,future_5d_return,ma5,ma10,volatility
2010-05-20,1071.5899658203125,1107.3399658203125,1071.5799560546875,1107.3399658203125,8328570000,-0.03897590341661106,0.029367662797539218,1116.01201171875,1133.5570068359375,0.022050823727000308
2010-05-21,1087.68994140625,1090.1600341796875,1055.9000244140625,1067.260009765625,5452130000,0.015024380686144978,0.0015814182957447631,1106.4139892578125,1131.2380004882812,0.02254274640845316
2010-05-24,1073.6500244140625,1089.949951171875,1072.699951171875,1084.780029296875,5224040000,-0.012908014000787449,-0.0027383816045335463,1093.756005859375,1122.6300048828125,0.015878252136935993
2010-05-25,1074.030029296875,1074.75,1040.780029296875,1067.4200439453125,7329580000,0.00035393738571354305,0.02267159662367968,1084.402001953125,1114.45400390625,0.016031304729916623
2010-05-26,1067.949951171875,1090.75,1065.5899658203125,1075.510009765625,4521050000,-0.0056609945338124135,0.03266071115461755,1074.981982421875,1104.0819946289062,0.014296738839871854
2010-05-27,1103.06005859375,1103.52001953125,1074.27001953125,1074.27001953125,5698460000,0.032876173067238,-0.03461285123460256,1081.2760009765625,1098.6440063476562,0.019415238449469654
2010-05-28,1089.4100341796875,1102.5899658203125,1084.780029296875,1102.5899658203125,4871210000,-0.01237468831159061,-0.035744175521463695,1081.62001953125,1094.0170043945313,0.01899600852868532
2010-06-01,1070.7099609375,1094.77001953125,1069.8900146484375,1087.300048828125,5271480000,-0.01716532127985071,-0.008134752879177198,1081.0320068359374,1087.3940063476562,0.019327269965823093
2010-06-02,1098.3800048828125,1098.56005859375,1072.030029296875,1073.010009765625,5026360000,0.025842707133391096,-0.038866388032179455,1085.902001953125,1085.152001953125,0.02143103905022319
2010-06-03,1102.8299560546875,1105.6700439453125,1091.81005859375,1098.8199462890625,4995970000,0.004051376711240895,-0.014499053228095415,1092.8780029296875,1083.9299926757812,0.02146971840529916
2010-06-04,1064.8800048828125,1098.4300537109375,1060.5,1098.4300537109375,6180580000,-0.034411425771964765,0.025092001521866747,1085.2419921875,1083.2589965820312,0.020601075908650384
2010-06-07,1050.469970703125,1071.3599853515625,1049.8599853515625,1065.8399658203125,5467560000,-0.01353207320412908,0.037278585082709315,1077.4539794921875,1079.5369995117187,0.020194905372543197
2010-06-08,1062.0,1063.1500244140625,1042.1700439453125,1050.81005859375,6192750000,0.010976067492112662,0.05012239215513192,1075.7119873046875,1078.3719970703125,0.020343201630963682
2010-06-09,1055.68994140625,1077.739990234375,1052.25,1062.75,5983200000,-0.005941674758709992,0.05581188342746457,1067.173974609375,1076.53798828125,0.02039727547256313
2010-06-10,1086.8399658203125,1087.8499755859375,1058.77001953125,1058.77001953125,5144780000,0.029506792849203878,0.02686694836451675,1063.9759765625,1078.4269897460938,0.022527168780758132
2010-06-11,1091.5999755859375,1092.25,1077.1199951171875,1082.6500244140625,4059280000,0.004379678623643857,0.02373583250199296,1069.319970703125,1077.2809814453126,0.01982534609766083
2010-06-14,1089.6300048828125,1105.9100341796875,1089.030029296875,1095.0,4425830000,-0.0018046635646612463,0.021631146520783906,1077.1519775390625,1077.302978515625,0.019421282336430434
2010-06-15,1115.22998046875,1115.5899658203125,1091.2099609375,1091.2099609375,4644490000,0.023494191121040897,-0.017861716617972645,1087.7979736328125,1081.75498046875,0.01963902722629278
2010-06-16,1114.6099853515625,1118.739990234375,1107.1300048828125,1114.02001953125,5002600000,-0.0005559347650669899,-0.020249187236505595,1099.581982421875,1083.377978515625,0.0181313345461358
2010-06-17,1116.0400390625,1117.719970703125,1105.8699951171875,1115.97998046875,4557760000,0.0012830081640498037,-0.03794675475247744,1105.4219970703125,1084.6989868164062,0.018111145622673117
2010-06-18,1117.510009765625,1121.010009765625,1113.9300537109375,1116.1600341796875,4555360000,0.0013171307943036226,-0.036464997757421846,1110.60400390625,1089.9619873046875,0.013107879651520903
2010-06-21,1113.199951171875,1131.22998046875,1108.239990234375,1122.7900390625,4514360000,-0.003856841152281021,-0.03470176659830637,1115.3179931640625,1096.2349853515625,0.011896271247075537
2010-06-22,1095.31005859375,1118.5,1094.1800537109375,1113.9000244140625,4514380000,-0.016070691127224812,-0.049365079718883154,1111.3340087890624,1099.5659912109375,0.013566255125193412
2010-06-23,1092.0400390625,1099.6400146484375,1085.31005859375,1095.5699462890625,4526150000,-0.0029854738442266493,-0.05616101601700518,1106.82001953125,1103.2010009765625,0.013376399951892735
2010-06-24,1073.68994140625,1090.9300537109375,1071.5999755859375,1090.9300537109375,4814830000,-0.01680350261882635,-0.043140896177527366,1098.35,1101.8859985351562,0.011200472812146804
2010-06-25,1076.760009765625,1083.56005859375,1067.8900146484375,1075.0999755859375,5128840000,0.002859362131449217,-0.05031761226679887,1090.2,1100.402001953125,0.011126996576431233
2010-06-28,1074.5699462890625,1082.5999755859375,1071.449951171875,1077.5,3896410000,-0.00203393834902843,-0.043282326902897794,1082.4739990234375,1098.89599609375,0.011128359865267487
2010-06-29,1041.239990234375,1071.0999755859375,1035.1800537109375,1071.0999755859375,6136700000,-0.03101701864061035,0.01827631427466736,1071.6599853515625,1091.4969970703125,0.010964186732454398
2010-06-30,1030.7099609375,1048.0799560546875,1028.3299560546875,1040.56005859375,5067080000,-0.0101129704925228,0.03836194522320868,1059.3939697265625,1083.1069946289062,0.01077566388580658
2010-07-01,1027.3699951171875,1033.5799560546875,1010.9099731445312,1031.0999755859375,6435770000,-0.0032404516759250157,0.049242206859021476,1050.12998046875,1074.239990234375,0.010444565517638914
2010-07-02,1022.5800170898438,1032.949951171875,1015.9299926757812,1027.6500244140625,3968500000,-0.004662369010297374,0.05492967002231297,1039.2939819335938,1064.7469909667968,0.010001281308966362
2010-07-06,1028.06005859375,1042.5,1018.3499755859375,1028.0899658203125,4691240000,0.00535903441522545,0.06544355717757622,1029.9920043945312,1056.2330017089844,0.010891589900629517
2010-07-07,1060.27001953125,1060.8900146484375,1028.5400390625,1028.5400390625,4931220000,0.03133081639370272,0.03291616642097628,1033.7980102539063,1052.7289978027343,0.01602941386279164
2010-07-08,1070.25,1071.25,1058.239990234375,1062.9200439453125,4548460000,0.00941267817151159,0.024508274205792935,1041.7060180664062,1050.5499938964845,0.01651403980527853
2010-07-09,1077.9599609375,1078.1600341796875,1068.0999755859375,1070.5,3506570000,0.007203887818266752,-0.012133990619940915,1051.8240112304688,1050.9769958496095,0.015836359327475787
2010-07-12,1078.75,1080.780029296875,1070.449951171875,1077.22998046875,3426990000,0.0007329020475055348,-0.006952491309385911,1063.0580078125,1051.1759948730469,0.015815569256556153
2010-07-13,1095.3399658203125,1099.4599609375,1080.6500244140625,1080.6500244140625,4640460000,0.015378879091830777,-0.010827675170859363,1076.5139892578125,1053.252996826172,0.016475201256104532
2010-07-14,1095.1700439453125,1099.0799560546875,1087.6800537109375,1095.6099853515625,4521050000,-0.0001551316306374062,-0.02335717477520538,1083.493994140625,1058.6460021972657,0.011831159482940147
2010-07-15,1096.47998046875,1098.6600341796875,1080.530029296875,1094.4599609375,4552470000,0.0011961033180916125,-0.002562688396952062,1088.739990234375,1065.2230041503906,0.01069913882781551
2010-07-16,1064.8800048828125,1093.8499755859375,1063.3199462890625,1093.8499755859375,5297350000,-0.028819473359129044,0.035478203293931365,1086.1239990234376,1068.9740051269532,0.015293074208449694
2010-07-19,1071.25,1074.699951171875,1061.1099853515625,1066.8499755859375,4089500000,0.005981890060832162,0.04084948402858801,1084.6239990234376,1073.8410034179688,0.015014434230234736
2010-07-20,1083.47998046875,1083.93994140625,1056.8800048828125,1064.530029296875,4713280000,0.011416551196032687,0.028020808781743956,1082.252001953125,1079.3829956054688,0.01516265311736686
2010-07-21,1069.5899658203125,1088.9599609375,1065.25,1086.6700439453125,4747180000,-0.012819816608358736,0.03416266067387408,1077.135986328125,1080.314990234375,0.01304244150961865
2010-07-22,1093.6700439453125,1097.5,1072.1400146484375,1072.1400146484375,4826900000,0.022513373250030444,0.007186797695590386,1076.5739990234374,1082.6569946289062,0.014556679459892703
2010-07-23,1102.6600341796875,1103.72998046875,1087.8800048828125,1092.1700439453125,4524570000,0.008220020548377116,-0.0009613648458191015,1084.1300048828125,1085.127001953125,0.014598488850820626
2010-07-26,1115.010009765625,1115.010009765625,1101.300048828125,1102.8900146484375,4009650000,0.011200166146517754,0.009730832450749238,1092.8820068359375,1088.7530029296875,0.014841730916873798
2010-07-27,1113.8399658203125,1120.949951171875,1109.780029296875,1117.3599853515625,4725690000,-0.0010493573466290318,0.005943398800843047,1098.95400390625,1090.6030029296876,0.014267979572798416
2010-07-28,1106.1300048828125,1114.6600341796875,1103.1099853515625,1112.8399658203125,4002390000,-0.006921964711350426,0.019084542737631383,1106.26201171875,1091.6989990234374,0.014527449391176093
2010-07-29,1101.530029296875,1115.9000244140625,1092.8199462890625,1108.0699462890625,4612420000,-0.004158621107493432,0.022042094769194165,1107.8340087890624,1092.20400390625,0.01462155662812268
2010-07-30,1101.5999755859375,1106.43994140625,1088.010009765625,1098.43994140625,4006450000,6.349921218862242e-05,0.018191756995855846,1107.6219970703125,1095.8760009765624,0.010424302724088312
2010-08-02,1125.8599853515625,1127.300048828125,1107.530029296875,1107.530029296875,4144180000,0.022022522061804883,0.0017142928392954726,1109.7919921875,1101.3369995117187,0.011976675375229888
2010-08-03,1120.4599609375,1125.43994140625,1116.760009765625,1125.3399658203125,4071820000,-0.004796355216742376,0.0005355815264902475,1111.1159912109374,1105.0349975585937,0.012115437778404556
2010-08-04,1127.239990234375,1128.75,1119.4599609375,1121.06005859375,4057850000,0.006051112519185553,-0.03350663555095923,1115.33798828125,1110.8,0.010689335967660423
2010-08-05,1125.81005859375,1126.56005859375,1118.81005859375,1125.780029296875,3685560000,-0.001268524584838171,-0.03748418564930889,1120.193994140625,1114.0140014648437,0.008940117822365113
2010-08-06,1121.6400146484375,1123.06005859375,1107.1700439453125,1122.0699462890625,3857890000,-0.003704038628435491,-0.037792887285430954,1124.202001953125,1115.9119995117187,0.008952269962441263
2010-08-09,1127.7900390625,1129.239990234375,1120.9100341796875,1122.800048828125,3979360000,0.005483064382283187,-0.04292468677940209,1124.5880126953125,1117.1900024414062,0.008449716962392455
2010-08-10,1121.06005859375,1127.1600341796875,1111.5799560546875,1122.9200439453125,3979360000,-0.0059674054882985494,-0.025440224466676042,1124.7080322265624,1117.91201171875,0.008731798388561472
2010-08-11,1089.469970703125,1116.8900146484375,1088.550048828125,1116.8900146484375,4511860000,-0.028178764954173263,0.0043049038547942065,1117.1540283203126,1116.2460083007813,0.01254355079877422
2010-08-12,1083.6099853515625,1086.719970703125,1076.68994140625,1081.47998046875,4521050000,-0.0053787488495717906,-0.007364255199402758,1108.714013671875,1114.45400390625,0.01257876037051088
2010-08-13,1079.25,1086.25,1079.0,1082.219970703125,3328890000,-0.004023574358396065,-0.007004918780403102,1100.2360107421875,1112.2190063476562,0.012586278904558098
2010-08-16,1079.3800048828125,1082.6199951171875,1069.489990234375,1077.489990234375,3142450000,0.00012045854325926086,-0.011136040575955408,1090.55400390625,1107.5710083007812,0.009464686793303378
2010-08-17,1092.5400390625,1100.1400146484375,1081.1600341796875,1081.1600341796875,3968210000,0.012192216013040102,-0.037225220578836815,1084.85,1104.7790161132812,0.010773242714448805
2010-08-18,1094.1600341796875,1099.77001953125,1085.760009765625,1092.0799560546875,3724260000,0.0014827787168125717,-0.03548848149449335,1085.7880126953125,1101.4710205078125,0.010464312519593446
2010-08-19,1075.6300048828125,1092.43994140625,1070.6600341796875,1092.43994140625,4290540000,-0.016935392189468268,-0.02641245972194939,1084.1920166015625,1096.4530151367187,0.011326184070865563
2010-08-20,1071.68994140625,1075.6300048828125,1063.9100341796875,1075.6300048828125,3761570000,-0.0036630286052607985,-0.006625027735747024,1082.6800048828125,1091.4580078125,0.011326508071514795
2010-08-23,1067.3599853515625,1081.5799560546875,1067.0799560546875,1073.3599853515625,3210950000,-0.004040306703826824,-0.017276215765364644,1080.2760009765625,1085.4150024414062,0.010782387958918057
2010-08-24,1051.8699951171875,1063.199951171875,1046.6800537109375,1063.199951171875,4436330000,-0.014512432962598854,-0.0024147842169573996,1072.1419921875,1078.49599609375,0.011160855271254714
2010-08-25,1055.3299560546875,1059.3800048828125,1039.8299560546875,1048.97998046875,4360190000,0.0032893427453595248,0.023651449354403775,1064.3759765625,1075.0819946289062,0.008399308076506608
